cluster,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,a156,a157,a158,ASa159,a160,a161,a162,a163,a164,a165,a166,a167,a168,a169,a170,a171,a172,a173,a174,a175,a176,a177,a178,a179,a180,a181,a182,a183,a184,a185,a186,a187,a188,a189,a190,a191,a192,a193,a194,a195,a196,a197,a198,ASa199,a200,a201,a202,a203,a204,a205,a206,a207,a208,a209,a210,a211,a212,a213,a214,a215,a216,a217,a218,a219,a220,a221,a222,a223,a224,a225,a226,a227,a228,a229,a230,a231,a232,a233,a234,a235,a236,a237,a238,a239,a240,a241,a242,a243,a244,a245,a246,a247,a248,a249,a250,a251,a252,a253,a254,a255,a256,a257,a258,a259,a260,a261,a262,a263,a264,a265,a266,a267,a268,a269,a270,a271,a272,a273,a274,a275,a276,a277,a278,a279,a280,a281,a282,a283,a284,a285,a286,a287,a288,a289,a290,a291,a292,a293,a294,a295,a296,a297,a298,a299,a300,a301,a302,a303,a304,a305,a306,a307,a308,a309,a310,a311,a312,a313,a314,a315,a316,a317,a318,a319,a320,a321,a322,a323,a324,a325,a326,a327,a328,a329,a330,a331,a332,a333,a334,a335,a336,a337,a338,a339,a340,a341,a342,a343,a344,a345,a346,a347,a348,a349,a350,a351,a352,a353,a354,a355,a356,a357,a358,a359,a360,a361,a362,a363,a364,a365,a366,a367,a368,a369,a370,a371,a372,a373,a374,a375,a376,a377,a378,a379,a380,a381,a382,a383,a384,a385,a386,a387,a388,a389,a390,a391,a392,a393,a394,a395,a396,a397,a398,a399,a400,a401,a402,a403,a404,a405,a406,a407,a408,a409,a410,a411,a412,a413,a414,a415,a416,a417,a418,a419,a420,a421,a422,a423,a424,a425,a426,a427,a428,a429,a430,a431,a432,a433,a434,a435,a436,a437,a438,a439,a440,a441,a442,a443,a444,a445,a446,a447,a448,a449,a450,a451,a452,a453,a454,a455,a456,a457,a458,a459,a460,a461,a462,a463,a464,a465,a466,a467,a468,a469,a470,a471,a472,a473,a474,a475,a476,a477,a478,a479,a480,a481,a482,a483,a484,a485,a486,a487,a488,a489,a490,a491,a492,a493,a494,a495,a496,a497,a498,a499,a500,a501,a502,a503,a504,a505,a506,a507,a508,a509,a510,a511,a512,a513,a514,a515,a516,a517,a518,a519,a520,a521,a522,a523,a524,a525,a526,a527,a528,a529,a530,a531,a532,a533,a534,a535,a536,a537,a538,a539,a540,a541,a542,a543,a544,a545,a546,a547,a548,a549,a550,a551,a552,a553,a554,a555,a556,a557,a558,a559,a560,a561,a562,a563,a564,a565,a566,a567,a568,a569,a570,a571,a572,a573,a574,a575,a576,a577,a578,a579,a580,a581,a582,a583,a584,a585,a586,a587,a588,a589,a590,a591,a592,a593,a594,a595,a596,a597,a598,a599,a600,a601,a602,a603,a604,a605,a606,a607,a608,a609,a610,a611,a612,a613,a614,a615,a616,a617,a618,a619,a620,a621,a622,a623,a624,a625,a626,a627,a628,a629,a630,a631,a632,a633,a634,a635,a636,a637,a638,a639,a640,a641,a642,a643,a644,a645,a646,a647,a648,a649,a650,a651,a652,a653,a654,a655,a656,a657,a658,a659,a660,a661,a662,a663,a664,a665,a666,a667,a668,a669,a670,a671,a672,a673,a674,a675,a676,a677,a678,a679,a680,a681,a682,a683,a684,a685,a686,a687,a688,a689,a690,a691,a692,a693,a694,a695,a696,a697,a698,a699,a700,a701,a702,a703,a704,a705,a706,a707,a708,a709,a710,a711,a712,a713,a714,a715,a716,a717,a718,a719,a720,a721,a722,a723,a724,a725,a726,a727,a728,a729,a730,a731,a732,a733,a734,a735,a736,a737,a738,a739,a740,a741,a742,a743,a744,a745,a746,a747,a748,a749,a750,a751,a752,a753,a754,a755,a756,a757,a758,a759,a760,a761,a762,a763,a764,a765,a766,a767,a768,a769,a770,a771,a772,a773,a774,a775,a776,a777,a778,a779,a780,a781,a782,a783,a784,a785,a786,a787,a788,a789,a790,a791,a792,a793,a794,a795,a796,a797,a798,a799,a800,a801,a802,a803,a804,a805,a806,a807,a808,a809,a810,a811,a812,a813,a814,a815,a816,a817,a818,a819,a820,a821,a822,a823,a824,a825,a826,a827,a828,a829,a830,a831
0,0.009452651836757798,0.004613120507160243,0.015594045395369899,0.007443255787626649,0.007528159846040641,0.021027905133865397,0.013895964227090055,0.007273447670798665,0.005773475972151469,0.007075338201166016,0.0011603554649912266,0.006933831437142696,0.007754570668477953,0.0067640233203147115,0.00014150676402332031,0.0007924378785305938,0.012084677647591555,0.00786777607969661,0.0037640799230203204,0.003141450161317711,0.0043018056263089376,0.0023490122827871172,0.0028018339276617422,0.00500933944642554,0.0014433689930378672,0.005660270560932813,0.006933831437142696,0.0034527650421690157,0.0029716420444897266,0.016329880568291166,0.003565970453387672,0.006622516556291391,0.010471500537725704,0.00967906265919511,0.005999886794588781,0.012792211467708156,0.0007075338201166016,0.0028301352804664063,0.0,0.0037923812758249844,0.15548763230882437,0.022612780890926585,0.32993717099677367,0.5322069394917077,0.6326484405954604,0.46326484405954604,0.38073809928114566,0.5718005320654327,0.12761079979623027,0.26518367577970225,0.15039338880398484,0.2579951321673176,0.25536310635648385,0.0808003622573159,1.0,0.0996207618724175,0.4821135450274523,0.17377030622063735,0.4863870493009566,0.8057112129959813,0.8905869700571687,0.08354559347936831,0.18562857304579158,0.3021169411897889,0.2017037414388408,0.01001867889285108,0.4210109243221826,0.17934567272315616,0.6415067640233203,0.17447784004075395,0.24675949510386597,0.054791419029829626,0.20478858889454915,0.3178241919963774,0.1926473085413483,0.3382577687213449,0.21840153959359257,0.12673345785928566,0.087026659874342,0.5694232184298409,0.22677874002377313,0.08125318390219052,0.08122488254938585,0.010867719476991,0.10946963264844059,0.22386370068489272,0.011150733005037642,0.014292183166355351,0.09613969547744382,0.062319578875870266,0.18367577970226978,0.04341427520235467,0.050517914756325354,0.2142695420841116,0.06854587649289635,0.5744608592290712,0.5985170091130356,0.9161430916397804,0.1642893530310749,0.16666666666666666,0.06795154808399842,0.008631912605422539,0.11085639893586914,0.06384785192732213,0.7161657327220241,0.23023150506594214,5.6602705609328126e-05,0.00016980811682798438,5.6602705609328126e-05,5.6602705609328126e-05,2.8301352804664063e-05,2.8301352804664063e-05,2.8301352804664063e-05,2.8301352804664063e-05,5.6602705609328126e-05,5.6602705609328126e-05,2.8301352804664063e-05,0.0,0.0003113148808513047,2.8301352804664063e-05,0.00014150676402332031,5.6602705609328126e-05,0.00011320541121865625,5.6602705609328126e-05,5.6602705609328126e-05,2.8301352804664063e-05,2.8301352804664063e-05,8.490405841399219e-05,2.8301352804664063e-05,5.6602705609328126e-05,0.00011320541121865625,5.6602705609328126e-05,0.00014150676402332031,8.490405841399219e-05,8.490405841399219e-05,5.6602705609328126e-05,5.6602705609328126e-05,2.8301352804664063e-05,5.6602705609328126e-05,0.0003679175864606328,8.490405841399219e-05,5.6602705609328126e-05,0.00011320541121865625,5.6602705609328126e-05,0.00011320541121865625,0.00014150676402332031,0.003056546102903719,0.0010471500537725703,0.00452821644874625,2.8301352804664063e-05,0.0002264108224373125,0.0,5.6602705609328126e-05,0.00033961623365596876,0.0015848757570611875,0.004782928623988227,5.6602705609328126e-05,0.0005660270560932813,0.00016980811682798438,0.00011320541121865625,0.00014150676402332031,0.0011037527593818985,0.018990207731929585,0.008490405841399219,0.015424237278541914,0.014178977755136695,0.006933831437142696,0.0016414784626705156,0.02298069847738722,0.008348899077375899,0.018084564442180335,0.004584819154355578,0.0051508462104488595,0.004443312390332258,0.0003679175864606328,0.012028074941982226,0.003113148808513047,0.005943284088979453,0.0640176600441501,0.011546951944302938,0.0009622459953585781,0.0005377257032886172,0.004641421859964906,0.002745231222052414,0.0019527933435218203,0.008971528839078508,0.003650874511801664,0.17974189166242147,0.011546951944302938,0.010131884304069735,0.15424237278541914,0.04918775117450614,0.006679119261900719,0.006594215203486727,0.003622573158997,0.025103299937737023,0.009367747778343805,0.006084790853002774,0.0074149544348219845,0.012141280353200883,0.16162902586743647,0.010839418124186337,0.0014999716986471953,0.005631969208128149,0.004188600215090281,0.00028301352804664063,0.0014433689930378672,0.0043018056263089376,0.0012169581706005547,0.0007924378785305938,0.00028301352804664063,0.0003113148808513047,0.0003679175864606328,0.04415011037527594,0.0007924378785305938,0.0012735608762098828,0.0020659987547404766,0.004981038093620875,0.029037187977585328,0.027537216278938133,0.0034810663949736797,0.03254655572536367,0.058668704364068604,0.013612950699043414,0.0015565744042565235,0.002688628516443086,0.004216901567894946,0.014801607516839305,0.0005094243504839531,0.003565970453387672,0.009792268070413767,0.0006226297617026094,0.02640516216675157,0.007499858493235977,0.02909379068319466,0.0007641365257259297,0.01420727910794136,0.0009905473481632422,0.032433350314145015,0.010613007301749024,0.022839191713363897,0.0015848757570611875,0.017009113035603103,0.060791305824418405,0.0009339446425539141,0.02728250410369616,0.02445236882322975,0.004273504273504274,0.005688571913737477,0.005179147563253524,0.002745231222052414,0.020801494311428085,0.0025188203996151016,0.013471443935020094,0.038206826286296486,0.008999830191883173,0.10146034980472067,0.003565970453387672,0.005830078677760797,0.029490009622459953,0.07417784570102451,0.003990490745457633,0.00025471217524197657,0.03715967623252391,0.005547065149714156,0.036650251882039964,0.023942944472745798,0.007188543612384672,0.11128091922793909,0.087026659874342,0.004443312390332258,0.0007358351729212656,0.022442972774098603,0.014999716986471954,0.01768834550291504,0.011716760061130923,0.029490009622459953,0.004641421859964906,0.004160298862285618,0.004415011037527594,0.039367181751287714,0.11796003848983981,0.0028018339276617422,0.003056546102903719,0.15124242938812477,0.0012169581706005547,0.007188543612384672,0.010556404596139695,0.1649119827927775,0.035461595064244074,0.011801664119544914,0.05572536367238354,0.003056546102903719,0.06962132789947359,0.003113148808513047,0.0012169581706005547,0.014999716986471954,0.0024056149883964453,0.004160298862285618,0.004839531329597555,0.012424293881247524,0.03138620026037245,0.043357672496745346,0.0648100979226807,0.00633950302824475,0.0011886568177958906,0.005830078677760797,0.4103979170204336,0.05190468104375389,0.038206826286296486,0.20309050772626933,0.30381502235806873,0.1297900039621894,0.16457236655912152,0.004726325918378899,0.006424407086658743,0.0006792324673119375,0.0020376974019358125,0.02456557423444841,0.351474500481123,0.07918718514745005,0.0003962189392652969,0.12296937793626535,0.004131997509480953,0.002773532574857078,0.0043018056263089376,0.018961906379124923,0.03022584479538122,0.044489726608931905,0.013188430406973454,0.017575140091696383,0.012112979000396219,0.032433350314145015,0.019867549668874173,0.005207448916058188,0.03418803418803419,0.02688628516443086,8.490405841399219e-05,0.04644251995245373,0.018084564442180335,0.009480953189562462,0.025131601290541688,0.02292409577177789,0.001301862229014547,0.026093847285900265,0.0766966661006396,0.09005490462444105,0.007471557140431313,0.003962189392652969,0.07853625403294277,0.004726325918378899,0.013612950699043414,0.016612894096337805,0.023914643119941133,0.02040527537216279,0.018509084734250298,0.06755532914473311,0.044801041489783214,0.0735552159393219,0.0003962189392652969,0.00048112299767928907,0.0032829569253410313,0.0041036961566762896,0.03314088413426162,0.010414897832116375,0.05439520009056433,0.016046867040244522,0.007330050376407993,0.026178751344314258,0.03415973283522952,0.01859398879266429,0.05643289749250014,0.0489047376464595,0.016131771098658515,0.004443312390332258,0.055131035263485596,0.029659817739287938,0.0012169581706005547,0.04061244127469293,0.15548763230882437,0.06042338823795777,0.0016697798154751797,0.16055357446085922,0.0474047659478123,0.05883851248089659,0.12429954151808456,0.06475349521707138,0.15817626082526745,0.08272485424803305,0.008037584196524594,0.012169581706005548,0.0020943001075451407,0.026150449991509596,0.2350710363955397,0.006707420614705383,0.0029716420444897266,0.00011320541121865625,0.11201675440086035,0.0006509311145072734,0.09664911982792777,0.036735155940453956,0.035150280183392765,0.0034244636893643516,0.003679175864606328,0.0010471500537725703,0.21019414728024,0.00028301352804664063,0.005235750268862852,0.0008207392313352578,0.00016980811682798438,0.0005094243504839531,0.0002264108224373125,0.0033961623365596876,0.004330106979113602,0.009226241014320485,0.003141450161317711,0.004669723212769571,0.0003679175864606328,0.00014150676402332031,0.005575366502518821,0.003056546102903719,0.0024622176940057735,0.206401766004415,0.021735438953982,0.000452821644874625,0.022131657893247298,0.0038206826286296485,0.003933888039848305,0.0003962189392652969,0.02507499858493236,0.002745231222052414,0.012254485764419539,0.01191486953076357,0.00048112299767928907,0.0271692986924775,0.0,0.05728193807664007,0.001358464934623875,0.09161147902869757,0.012877115526122149,0.021509028131544688,0.027905133865398765,0.018678892851078283,0.010839418124186337,0.00014150676402332031,0.027622120337352125,0.017433633327673063,0.07559291334125771,0.0848191543555782,0.029150393388803986,0.0881304126337239,0.09732835229523971,0.00019810946963264844,0.00025471217524197657,0.005518763796909493,0.007613063904454633,0.0034244636893643516,0.06282900322635422,0.001782985226693836,0.022188260598856625,2.8301352804664063e-05,0.0054338597384955,0.0010471500537725703,0.043584083319182655,0.003565970453387672,0.00019810946963264844,5.6602705609328126e-05,0.0002264108224373125,0.0054338597384955,0.0002264108224373125,0.1606667798720779,0.03625403294277466,0.008263995018961906,0.0007358351729212656,0.006084790853002774,0.0018678892851078282,0.03447104771608083,0.0005094243504839531,0.009763966717609101,0.00019810946963264844,0.00019810946963264844,0.0008490405841399219,0.0051508462104488595,0.006565913850682063,0.004216901567894946,0.0012452595234052188,0.015197826456104601,0.11643176543838796,0.03345219901511292,0.034810663949736795,0.0006226297617026094,0.0005660270560932813,0.01539593592573725,0.018650591498273618,0.018905303673515596,0.0005377257032886172,0.00025471217524197657,2.8301352804664063e-05,0.0003962189392652969,0.0002264108224373125,0.00028301352804664063,0.0007075338201166016,0.0007358351729212656,0.0020376974019358125,0.0010188487009679063,0.0006509311145072734,0.002603724458029094,0.0017263825210845078,5.6602705609328126e-05,0.0011037527593818985,0.001330163581819211,0.0010754514065772344,0.05286692703911247,0.0006226297617026094,5.6602705609328126e-05,0.0007075338201166016,0.000452821644874625,0.0002264108224373125,0.0005377257032886172,0.007131940906775344,0.002235806871568461,0.020659987547404765,0.002688628516443086,0.0007924378785305938,5.6602705609328126e-05,0.0008490405841399219,0.00019810946963264844,0.0019810946963264844,0.0003679175864606328,0.000452821644874625,0.004330106979113602,0.0023773136355917813,0.002179204165959133,0.00033961623365596876,0.04729156053659365,0.008348899077375899,0.0017263825210845078,0.02832965415746873,0.001782985226693836,0.00019810946963264844,0.005547065149714156,0.09823399558498896,0.013895964227090055,0.0009905473481632422,0.06217807211184695,0.09169638308711156,0.03537669100583008,0.009028131544687837,0.0021226014603498047,0.12217694005773476,0.04989528499462274,0.006254598969830758,0.0009339446425539141,0.0019810946963264844,0.0525273108054565,0.02111280919227939,0.00048112299767928907,0.0014150676402332031,0.00014150676402332031,0.00048112299767928907,0.008490405841399219,0.07089488877568348,0.03871625063678044,0.037527593818984545,0.002264108224373125,0.013188430406973454,0.07511179034357843,0.0500084904058414,0.0024339163412011094,0.23156166864776137,0.04652742401086772,0.16825154242372786,0.0034527650421690157,0.0009622459953585781,0.0010754514065772344,0.005122544857644196,0.0018678892851078282,0.0007358351729212656,0.00619799626422143,0.02688628516443086,0.0006509311145072734,0.0021509028131544688,0.0032546555725363672,5.6602705609328126e-05,0.0,0.013924265579894719,0.02688628516443086,0.00011320541121865625,0.0005094243504839531,0.0,0.0023490122827871172,0.012933718231731476,5.6602705609328126e-05,5.6602705609328126e-05,0.006735721967510047,0.00016980811682798438,2.8301352804664063e-05,0.0002264108224373125,0.06384785192732213,0.020122261844116147,0.0019810946963264844,0.02097130242825607,0.010188487009679063,0.015084621044885945,0.0029433406916850625,0.010867719476991,0.015707250806588555,0.018848700967906265,0.017263825210845078,0.004641421859964906,0.010782815418577008,0.009565857247976454,0.0037640799230203204,0.00025471217524197657,0.0010188487009679063,0.0020659987547404766,0.0691402049017943,0.00025471217524197657,0.002320710929982453,0.001301862229014547,0.0018112865794985,0.0020376974019358125,0.0007924378785305938,0.0003962189392652969,0.00011320541121865625,0.0009339446425539141,0.0007075338201166016,0.002745231222052414,0.0014999716986471953,0.0024339163412011094,0.0021226014603498047,0.0011320541121865625,0.0012452595234052188,0.0003679175864606328,0.00025471217524197657,0.0006226297617026094,0.0023490122827871172,0.002632025810833758,0.0007075338201166016,0.0008490405841399219,0.000452821644874625,0.0005660270560932813,0.0019810946963264844,0.033678609837550236,0.010414897832116375,0.003962189392652969,0.05756495160468671,0.002745231222052414,0.011179034357842305,0.005971585441784118,0.000877341936944586,0.005575366502518821,0.008065885549329257,0.0015565744042565235,0.011462047885888945,0.010160185656874399,0.004839531329597555,0.00271692986924775,0.0023490122827871172,0.0014716703458425313,0.008490405841399219,0.004867832682402219,0.004160298862285618,0.034640855832908816,0.00011320541121865625,0.006877228731533368,0.0032546555725363672,0.003594271806192336,0.014433689930378673,0.0032829569253410313,0.0010471500537725703,0.012509197939661517,0.00025471217524197657,0.011971472236372899,0.0021226014603498047,0.0010471500537725703,0.0016980811682798438,0.02547121752419766,0.0003679175864606328,0.019244919907171563,0.027707024395766118,0.008235693666157243,0.007499858493235977,0.0003962189392652969,0.0017263825210845078,0.004018792098262297,0.0034244636893643516,0.0006509311145072734,0.004216901567894946,0.00772626931567329,0.011886568177958906,0.0006226297617026094,0.006396105733854078,0.004669723212769571,0.005631969208128149,0.0007924378785305938,0.008235693666157243,0.0028018339276617422,0.00016980811682798438,0.030989981321107148,0.0006792324673119375,0.0033395596309503594,0.00529235297447218,0.0028584366332710704,0.004415011037527594,0.002235806871568461,0.012339389822833531,0.017178921152431085,0.005207448916058188,0.002603724458029094,0.013273334465387445,0.0028301352804664063,0.005716873266542141,0.001782985226693836,0.003622573158997,0.00011320541121865625,0.0024622176940057735,0.003509367747778344,0.008575309899813211,0.0018961906379124922,0.008603611252617875,0.001839587932303164,0.014094073696722704,0.002320710929982453,0.0012169581706005547,0.0009339446425539141,0.007782872021282618,0.013612950699043414,0.0005377257032886172,0.009933774834437087,0.010641308654553688,0.006650817909096055,0.0,0.0,0.0,0.0,0.03744268976057055,0.018424180675836305,0.018424180675836305,0.028527763627101375,0.018339276617422313,0.02654666893077489,0.03959359257372502,0.011716760061130923,0.027763627101375445,0.019329823965585555,0.04010301692420898,0.016811003565970453,0.027197600045282166,0.1516669496801947,0.17897775513669553,0.20272259013980867,0.038433237108733795,0.016612894096337805,0.06984773872191091,0.035716307239486045,0.01944302937680421,0.32051282051282054,0.032744665194996324,0.015990264334635195,0.002320710929982453,0.039735099337748346,0.0023773136355917813,0.010556404596139695,0.0014716703458425313,0.05498952849946227,0.018678892851078283,0.012509197939661517,0.00090564328974925,0.05923473142016188,0.11116771381672044,0.1437991736004981,0.000452821644874625,0.09226241014320484,0.0637912492217128,0.1978264561046018,0.08054565008207393,0.08606441387898342,0.016895907624384445,0.0034527650421690157,0.005037640799230203,0.06526291956755532,0.02688628516443086,0.1251485821022245,0.03232014490292636,0.019386426671194883,0.010301692420897719,0.019669440199241522,0.009480953189562462,0.00042452029206996094,0.0012169581706005547,0.08278145695364239,0.007556461198845305,0.003594271806192336,0.32874851417897777,0.026235354049923585,0.11224316522329768,0.4158034754061244,0.08651723552385804,0.40425652346182145,0.14708213052583913,0.0038206826286296485,0.7163638421916567,0.27356087620988284,0.09325295749136808,0.144987830418294,0.16352521650534896,0.07590422822210902,0.7188826625912719,0.10689420954321617,0.025244806701760346,0.07723439180392823,0.210024339163412,0.022725986302145243,0.1715911020546782,0.0872530706967793,0.43994452934850287,0.012028074941982226,0.008094186902133923,0.19912831833361636,0.22626931567328917,0.005179147563253524,0.061102620705269714,0.045112356370634515,0.13661062998811344,0.061470538291730346,0.05815928001358465,0.13683704081055073,0.023914643119941133,0.11173374087281372,0.15531782419199638
